ID,Start,End,Speaker,Text,Source
2967,1:32:14,1:32:14,Speaker 1,"I did,",session04-part03.m4a.csv
2968,1:32:14,1:32:14,Jean Claude,yes.,session04-part03.m4a.csv
2969,1:32:15,1:32:16,Perrin,"And actually,",session04-part03.m4a.csv
2970,1:32:16,1:32:18,Perrin,I can't do that because I would take an action.,session04-part03.m4a.csv
2971,1:32:18,1:32:20,Perrin,I used my bonus and I used my action.,session04-part03.m4a.csv
2972,1:32:21,1:32:22,Perrin,"So if it takes an action to hide,",session04-part03.m4a.csv
2973,1:32:23,1:32:23,Perrin,I can't hide.,session04-part03.m4a.csv
2974,1:32:24,1:32:24,Perrin,Okay.,session04-part03.m4a.csv
2975,1:32:24,1:32:27,Perrin,"so I'm no longer hidden,",session04-part03.m4a.csv
2976,1:32:27,1:32:27,Perrin,right?,session04-part03.m4a.csv
2977,1:32:27,1:32:27,Perrin,"Like,",session04-part03.m4a.csv
2978,1:32:27,1:32:29,Perrin,"I can use my movement to,",session04-part03.m4a.csv
2979,1:32:29,1:32:29,Perrin,"like,",session04-part03.m4a.csv
2980,1:32:29,1:32:29,Perrin,"go somewhere,",session04-part03.m4a.csv
2981,1:32:30,1:32:30,Perrin,but I feel like...,session04-part03.m4a.csv
2982,1:32:31,1:32:32,Perrin,"He's got an overwatch position,",session04-part03.m4a.csv
2983,1:32:32,1:32:32,Perrin,too.,session04-part03.m4a.csv
2984,1:32:33,1:32:33,Perrin,It's kind of difficult.,session04-part03.m4a.csv
2985,1:32:33,1:32:34,Perrin,"Action economy,",session04-part03.m4a.csv
2986,1:32:34,1:32:35,Perrin,it doesn't really make sense.,session04-part03.m4a.csv
2987,1:32:35,1:32:36,Perrin,"Okay,",session04-part03.m4a.csv
2988,1:32:36,1:32:36,Perrin,"so,",session04-part03.m4a.csv
2989,1:32:36,1:32:36,Perrin,"like,",session04-part03.m4a.csv
2990,1:32:36,1:32:37,Perrin,"I'll back up,",session04-part03.m4a.csv
2991,1:32:37,1:32:37,Perrin,"like,",session04-part03.m4a.csv
2992,1:32:37,1:32:37,Perrin,"a tiny bit there,",session04-part03.m4a.csv
2993,1:32:37,1:32:38,Perrin,but...,session04-part03.m4a.csv
2994,1:32:38,1:32:38,Perrin,"Okay,",session04-part03.m4a.csv
2995,1:32:38,1:32:39,Perrin,"that's my turn,",session04-part03.m4a.csv
2996,1:32:39,1:32:39,Perrin,"so I healed,",session04-part03.m4a.csv
2997,1:32:40,1:32:41,Perrin,and I healed.,session04-part03.m4a.csv
2998,1:32:42,1:32:43,Perrin,Toss it around.,session04-part03.m4a.csv
2999,1:32:43,1:32:46,DM,"Kyzil is going to notice he has pushed you off the edge of the roof,",session04-part03.m4a.csv
3000,1:32:47,1:32:50,DM,"and in a moment of panic in that he just saw you,",session04-part03.m4a.csv
3001,1:32:51,1:32:53,DM,"just knew you were alive again,",session04-part03.m4a.csv
3002,1:32:53,1:32:57,DM,"He's going to use his movement to come down and grab you and kind of pull you back up on the roof,",session04-part03.m4a.csv
3003,1:32:58,1:33:05,DM,tossing you basically up here and kind of getting himself down into a ready position.,session04-part03.m4a.csv
3004,1:33:09,1:33:10,DM,Let's see here.,session04-part03.m4a.csv
3005,1:33:11,1:33:14,DM,"And then going to rush towards,",session04-part03.m4a.csv
3006,1:33:15,1:33:18,DM,let's see here.,session04-part03.m4a.csv
3007,1:33:19,1:33:20,DM,"Now that he's free,",session04-part03.m4a.csv
3008,1:33:21,1:33:23,DM,he rolls his shoulders here.,session04-part03.m4a.csv
3009,1:33:25,1:33:26,DM,Had a pretty good grip on him.,session04-part03.m4a.csv
3010,1:33:27,1:33:28,DM,He had a very good grip on him.,session04-part03.m4a.csv
3011,1:33:28,1:33:30,DM,It took him a while to get out of that.,session04-part03.m4a.csv
3012,1:33:30,1:33:30,DM,"He's like,",session04-part03.m4a.csv
3013,1:33:30,1:33:30,DM,"oh,",session04-part03.m4a.csv
3014,1:33:30,1:33:31,DM,I'm stiff now.,session04-part03.m4a.csv
3015,1:33:31,1:33:31,DM,"Oh,",session04-part03.m4a.csv
3016,1:33:31,1:33:32,DM,a 19.,session04-part03.m4a.csv
3017,1:33:32,1:33:33,DM,"It's a good hit,",session04-part03.m4a.csv
3018,1:33:33,1:33:33,DM,though.,session04-part03.m4a.csv
3019,1:33:36,1:33:36,DM,"19 plus,",session04-part03.m4a.csv
3020,1:33:37,1:33:37,DM,"oh,",session04-part03.m4a.csv
3021,1:33:37,1:33:37,DM,"yeah,",session04-part03.m4a.csv
3022,1:33:37,1:33:38,DM,that hits.,session04-part03.m4a.csv
3023,1:33:38,1:33:38,DM,28.,session04-part03.m4a.csv
3024,1:33:38,1:33:39,DM,You had an AC 16.,session04-part03.m4a.csv
3025,1:33:39,1:33:40,DM,You hit it the first thing.,session04-part03.m4a.csv
3026,1:33:40,1:33:40,DM,Yeah.,session04-part03.m4a.csv
3027,1:33:41,1:33:43,DM,So he's going to do a dagger.,session04-part03.m4a.csv
3028,1:33:43,1:33:44,DM,It's coming at you.,session04-part03.m4a.csv
3029,1:33:45,1:33:47,DM,This is 1d4 plus 4.,session04-part03.m4a.csv
3030,1:33:48,1:33:51,Delmar,"I don't have anything to parry or dodge or deflect,",session04-part03.m4a.csv
3031,1:33:51,1:33:51,Delmar,right?,session04-part03.m4a.csv
3032,1:33:51,1:33:52,Delmar,"You have five,",session04-part03.m4a.csv
3033,1:33:52,1:33:52,Speaker 1,right?,session04-part03.m4a.csv
3034,1:33:53,1:33:54,Delmar,"No,",session04-part03.m4a.csv
3035,1:33:54,1:33:55,Delmar,"he healed me for 13,",session04-part03.m4a.csv
3036,1:33:56,1:33:56,Delmar,so I'm at 18.,session04-part03.m4a.csv
3037,1:33:57,1:34:00,Delmar,So you have seven damage.,session04-part03.m4a.csv
3038,1:34:00,1:34:03,Perrin,I could use a reaction to cutting words.,session04-part03.m4a.csv
3039,1:34:04,1:34:04,Perrin,"No,",session04-part03.m4a.csv
3040,1:34:04,1:34:04,Perrin,that's not.,session04-part03.m4a.csv
3041,1:34:04,1:34:04,Perrin,Never mind.,session04-part03.m4a.csv
3042,1:34:04,1:34:06,DM,And then there's the force damage.,session04-part03.m4a.csv
3043,1:34:06,1:34:09,DM,That's an additional nine force damage.,session04-part03.m4a.csv
3044,1:34:09,1:34:11,DM,As the dagger lands in you.,session04-part03.m4a.csv
3045,1:34:13,1:34:15,DM,He's going to make another attack now.,session04-part03.m4a.csv
3046,1:34:15,1:34:16,DM,I am down to two HP.,session04-part03.m4a.csv
3047,1:34:18,1:34:39,Perrin,"This is a 21 to hit on Perrin I don't have a shield Forget If I have a shield or not I think I have a shield spell I don't have a shield spell Because we're using The updated 24 Don't have shield,",session04-part03.m4a.csv
3048,1:34:39,1:34:45,DM,"so that's a hit So that one is going to be Another Wait,",session04-part03.m4a.csv
3049,1:34:45,1:34:49,Perrin,can I use my cutting words here and roll my d6.,session04-part03.m4a.csv
3050,1:34:49,1:34:50,Perrin,What did you say?,session04-part03.m4a.csv
3051,1:34:50,1:34:50,Perrin,21?,session04-part03.m4a.csv
3052,1:34:51,1:34:51,Perrin,"Yeah,",session04-part03.m4a.csv
3053,1:34:51,1:34:51,Perrin,21.,session04-part03.m4a.csv
3054,1:34:51,1:34:53,Perrin,So I need above a 4?,session04-part03.m4a.csv
3055,1:34:54,1:34:54,Perrin,It's possible.,session04-part03.m4a.csv
3056,1:34:55,1:34:55,Perrin,It's possible.,session04-part03.m4a.csv
3057,1:34:55,1:34:56,Perrin,I'll try it.,session04-part03.m4a.csv
3058,1:34:59,1:34:59,Perrin,"Ah,",session04-part03.m4a.csv
3059,1:34:59,1:35:00,Perrin,3.,session04-part03.m4a.csv
3060,1:35:00,1:35:00,Perrin,Okay.,session04-part03.m4a.csv
3061,1:35:00,1:35:01,Perrin,"It hits,",session04-part03.m4a.csv
3062,1:35:01,1:35:02,Perrin,and I use my bardic.,session04-part03.m4a.csv
3063,1:35:03,1:35:05,DM,"So he's going to be dealing a 6,",session04-part03.m4a.csv
3064,1:35:05,1:35:06,DM,"a piercing,",session04-part03.m4a.csv
3065,1:35:06,1:35:11,DM,and then he's dealing another 6 force damage.,session04-part03.m4a.csv
3066,1:35:12,1:35:12,DM,Okay.,session04-part03.m4a.csv
3067,1:35:12,1:35:13,DM,12?,session04-part03.m4a.csv
3068,1:35:13,1:35:13,DM,12.,session04-part03.m4a.csv
3069,1:35:15,1:35:17,DM,And his third attack is coming up.,session04-part03.m4a.csv
3070,1:35:18,1:35:20,DM,He's got new ones and new ones.,session04-part03.m4a.csv
3071,1:35:21,1:35:23,DM,Third attack is coming for Crissdalynn.,session04-part03.m4a.csv
3072,1:35:27,1:35:29,DM,This is 23 to hit.,session04-part03.m4a.csv
3073,1:35:29,1:35:30,DM,That hits.,session04-part03.m4a.csv
3074,1:35:33,1:35:34,DM,Four.,session04-part03.m4a.csv
3075,1:35:34,1:35:34,DM,Four.,session04-part03.m4a.csv
3076,1:35:37,1:35:40,DM,That is a total of 10 piercing damage.,session04-part03.m4a.csv
3077,1:35:41,1:35:43,DM,"I deflect for nine,",session04-part03.m4a.csv
3078,1:35:43,1:35:44,Crissdalyn,so I take one damage.,session04-part03.m4a.csv
3079,1:35:45,1:35:45,Crissdalyn,"Oh,",session04-part03.m4a.csv
3080,1:35:45,1:35:45,Crissdalyn,"well,",session04-part03.m4a.csv
3081,1:35:45,1:35:45,Crissdalyn,no.,session04-part03.m4a.csv
3082,1:35:46,1:35:49,DM,And then there's five force damage as well.,session04-part03.m4a.csv
3083,1:35:53,1:35:54,Crissdalyn,"So one plus five,",session04-part03.m4a.csv
3084,1:35:54,1:35:55,Crissdalyn,so I take six damage.,session04-part03.m4a.csv
3085,1:35:55,1:35:56,Crissdalyn,Yeah.,session04-part03.m4a.csv
3086,1:35:56,1:35:57,Speaker 1,Five over 19.,session04-part03.m4a.csv
3087,1:36:01,1:36:02,DM,"And his last attack,",session04-part03.m4a.csv
3088,1:36:03,1:36:04,DM,one more dagger.,session04-part03.m4a.csv
3089,1:36:04,1:36:06,DM,This one is...,session04-part03.m4a.csv
3090,1:36:11,1:36:13,DM,"This one's aimed at Jean-Claude,",session04-part03.m4a.csv
3091,1:36:13,1:36:14,DM,and he's not aiming at Jean-Claude.,session04-part03.m4a.csv
3092,1:36:14,1:36:16,DM,He's aiming at your clothing.,session04-part03.m4a.csv
3093,1:36:16,1:36:19,DM,He's putting a dagger to what you're sitting to.,session04-part03.m4a.csv
3094,1:36:20,1:36:20,DM,Right?,session04-part03.m4a.csv
3095,1:36:20,1:36:21,DM,Just a...,session04-part03.m4a.csv
3096,1:36:22,1:36:22,DM,Yeah.,session04-part03.m4a.csv
3097,1:36:25,1:36:26,DM,The moi?,session04-part03.m4a.csv
3098,1:36:26,1:36:26,DM,Yeah.,session04-part03.m4a.csv
3099,1:36:26,1:36:30,DM,He just puts it right through your shirt and pins it to where you're sitting.,session04-part03.m4a.csv
3100,1:36:32,1:36:33,DM,Right?,session04-part03.m4a.csv
3101,1:36:33,1:36:36,DM,And that's his turn.,session04-part03.m4a.csv
3102,1:36:37,1:36:40,Jean Claude,I reach up and I pull the dagger out.,session04-part03.m4a.csv
3103,1:36:41,1:36:41,Jean Claude,Does it...,session04-part03.m4a.csv
3104,1:36:42,1:36:43,Jean Claude,It disappears in your hand.,session04-part03.m4a.csv
3105,1:36:43,1:36:43,Jean Claude,"Yeah,",session04-part03.m4a.csv
3106,1:36:43,1:36:44,Jean Claude,yeah.,session04-part03.m4a.csv
3107,1:36:44,1:36:45,Jean Claude,disappears into smoke and whatever.,session04-part03.m4a.csv
3108,1:36:45,1:36:45,Jean Claude,"And,",session04-part03.m4a.csv
3109,1:36:45,1:36:46,Jean Claude,yeah.,session04-part03.m4a.csv
3110,1:36:47,1:36:47,Jean Claude,"Delmar,",session04-part03.m4a.csv
3111,1:36:47,1:36:48,Jean Claude,you're up.,session04-part03.m4a.csv
3112,1:36:48,1:36:48,Jean Claude,"I take a long,",session04-part03.m4a.csv
3113,1:36:48,1:36:50,Jean Claude,deep drag on my cigarette.,session04-part03.m4a.csv
3114,1:36:51,1:36:51,Jean Claude,"Like,",session04-part03.m4a.csv
3115,1:36:51,1:36:52,Jean Claude,"it's almost full,",session04-part03.m4a.csv
3116,1:36:52,1:36:53,Jean Claude,and it goes...,session04-part03.m4a.csv
3117,1:36:57,1:36:59,Jean Claude,Just kills it in one rip.,session04-part03.m4a.csv
3118,1:37:00,1:37:01,Jean Claude,"And then I let it get away,",session04-part03.m4a.csv
3119,1:37:01,1:37:03,Jean Claude,and I just keep staring at him.,session04-part03.m4a.csv
3120,1:37:03,1:37:04,DM,He doesn't break it.,session04-part03.m4a.csv
3121,1:37:04,1:37:05,DM,"He's got this kind of,",session04-part03.m4a.csv
3122,1:37:05,1:37:05,DM,"like,",session04-part03.m4a.csv
3123,1:37:05,1:37:06,DM,manic...,session04-part03.m4a.csv
3124,1:37:06,1:37:07,DM,He's having fun with it.,session04-part03.m4a.csv
3125,1:37:09,1:37:09,DM,"Delmar,",session04-part03.m4a.csv
3126,1:37:09,1:37:10,DM,you're up.,session04-part03.m4a.csv
3127,1:37:10,1:37:11,DM,Do you guys both have bardic inspiration still?,session04-part03.m4a.csv
3128,1:37:12,1:37:12,DM,"Yes,",session04-part03.m4a.csv
3129,1:37:12,1:37:13,Speaker 1,I think so.,session04-part03.m4a.csv
3130,1:37:13,1:37:13,Speaker 1,Yep.,session04-part03.m4a.csv
3131,1:37:13,1:37:13,Speaker 1,Yes?,session04-part03.m4a.csv
3132,1:37:14,1:37:14,Speaker 1,Yeah.,session04-part03.m4a.csv
3133,1:37:15,1:37:15,Speaker 1,"No,",session04-part03.m4a.csv
3134,1:37:15,1:37:16,Speaker 1,I used mine.,session04-part03.m4a.csv
3135,1:37:16,1:37:17,Perrin,"Right,",session04-part03.m4a.csv
3136,1:37:17,1:37:17,Perrin,"okay,",session04-part03.m4a.csv
3137,1:37:17,1:37:18,Perrin,that makes more sense.,session04-part03.m4a.csv
3138,1:37:18,1:37:19,Perrin,You guys have my remaining two.,session04-part03.m4a.csv
3139,1:37:23,1:37:23,Jean Claude,"Right,",session04-part03.m4a.csv
3140,1:37:23,1:37:24,Jean Claude,then.,session04-part03.m4a.csv
3141,1:37:24,1:37:25,Jean Claude,"And you can give the one to me,",session04-part03.m4a.csv
3142,1:37:25,1:37:26,Jean Claude,because I'm not going to take part.,session04-part03.m4a.csv
3143,1:37:27,1:37:27,Jean Claude,"Okay,",session04-part03.m4a.csv
3144,1:37:27,1:37:28,Jean Claude,so I just give it.,session04-part03.m4a.csv
3145,1:37:28,1:37:28,Delmar,Spill a little blood.,session04-part03.m4a.csv
3146,1:37:29,1:37:30,Delmar,"You know,",session04-part03.m4a.csv
3147,1:37:30,1:37:31,Delmar,bloody smile at this point.,session04-part03.m4a.csv
3148,1:37:34,1:37:34,Speaker 1,"And,",session04-part03.m4a.csv
3149,1:37:34,1:37:34,Delmar,"yeah,",session04-part03.m4a.csv
3150,1:37:34,1:37:36,Delmar,I'll just rush up.,session04-part03.m4a.csv
3151,1:37:39,1:37:40,Delmar,"You know,",session04-part03.m4a.csv
3152,1:37:40,1:37:41,Delmar,"and basically just,",session04-part03.m4a.csv
3153,1:37:41,1:37:41,Delmar,"you know,",session04-part03.m4a.csv
3154,1:37:41,1:37:42,Delmar,let's dance.,session04-part03.m4a.csv
3155,1:37:43,1:37:43,Delmar,"And,",session04-part03.m4a.csv
3156,1:37:43,1:37:44,Delmar,"okay,",session04-part03.m4a.csv
3157,1:37:45,1:37:45,Delmar,shit.,session04-part03.m4a.csv
3158,1:37:46,1:37:46,Delmar,He's not.,session04-part03.m4a.csv
3159,1:37:47,1:37:47,Delmar,Please be good.,session04-part03.m4a.csv
3160,1:37:48,1:37:49,Delmar,"Oh,",session04-part03.m4a.csv
3161,1:37:49,1:37:49,Delmar,that hits.,session04-part03.m4a.csv
3162,1:37:50,1:37:50,Delmar,"Yeah,",session04-part03.m4a.csv
3163,1:37:51,1:37:52,Delmar,"that's 18 plus 7,",session04-part03.m4a.csv
3164,1:37:52,1:37:53,Delmar,which is?,session04-part03.m4a.csv
3165,1:37:55,1:37:55,Delmar,25.,session04-part03.m4a.csv
3166,1:37:55,1:37:55,Delmar,"25,",session04-part03.m4a.csv
3167,1:37:55,1:37:56,Delmar,thank you.,session04-part03.m4a.csv
3168,1:37:56,1:37:56,DM,25 to hit.,session04-part03.m4a.csv
3169,1:37:57,1:37:57,DM,Okay.,session04-part03.m4a.csv
3170,1:37:58,1:38:00,DM,He's going to use a reaction to boost his AC.,session04-part03.m4a.csv
3171,1:38:01,1:38:05,DM,Hitting you with his wing as you rush up to kind of throw you off your balance.,session04-part03.m4a.csv
3172,1:38:06,1:38:07,DM,Boosting his AC by 5.,session04-part03.m4a.csv
3173,1:38:09,1:38:10,Delmar,"So,",session04-part03.m4a.csv
3174,1:38:10,1:38:10,Delmar,that's a miss.,session04-part03.m4a.csv
3175,1:38:11,1:38:12,Delmar,Could I add Bardic to that?,session04-part03.m4a.csv
3176,1:38:13,1:38:13,DM,"Yes,",session04-part03.m4a.csv
3177,1:38:13,1:38:13,DM,you can.,session04-part03.m4a.csv
3178,1:38:13,1:38:15,DM,That absolutely could get it over.,session04-part03.m4a.csv
3179,1:38:15,1:38:17,Delmar,Bardic is a what again?,session04-part03.m4a.csv
3180,1:38:17,1:38:17,Delmar,D6.,session04-part03.m4a.csv
3181,1:38:18,1:38:18,Delmar,Please be big.,session04-part03.m4a.csv
3182,1:38:21,1:38:22,Delmar,25 plus...,session04-part03.m4a.csv
3183,1:38:22,1:38:22,Delmar,Wait.,session04-part03.m4a.csv
3184,1:38:23,1:38:25,Delmar,So I had 28.,session04-part03.m4a.csv
3185,1:38:25,1:38:27,Delmar,AC became 26 in this moment.,session04-part03.m4a.csv
3186,1:38:27,1:38:27,Delmar,28.,session04-part03.m4a.csv
3187,1:38:28,1:38:28,Delmar,There you go.,session04-part03.m4a.csv
3188,1:38:29,1:38:30,Delmar,Okay.,session04-part03.m4a.csv
3189,1:38:31,1:38:32,Delmar,I'll kind of like...,session04-part03.m4a.csv
3190,1:38:32,1:38:33,Delmar,"The feather hits,",session04-part03.m4a.csv
3191,1:38:33,1:38:34,Delmar,and then I'll just move around.,session04-part03.m4a.csv
3192,1:38:35,1:38:37,Delmar,He tries to smack you with his wing.,session04-part03.m4a.csv
3193,1:38:37,1:38:38,Delmar,And that's around his deflect.,session04-part03.m4a.csv
3194,1:38:39,1:38:41,DM,Crissdalynn's pulled this move on you before.,session04-part03.m4a.csv
3195,1:38:41,1:38:42,DM,You're well aware of the wing slap.,session04-part03.m4a.csv
3196,1:38:43,1:38:43,DM,Okay.,session04-part03.m4a.csv
3197,1:38:43,1:38:44,Speaker 1,Okay.,session04-part03.m4a.csv
3198,1:38:44,1:38:44,Speaker 1,Yeah.,session04-part03.m4a.csv
3199,1:38:44,1:38:45,Speaker 1,Love it.,session04-part03.m4a.csv
3200,1:38:45,1:38:45,Delmar,All right.,session04-part03.m4a.csv
3201,1:38:46,1:38:47,Delmar,And that is 1d8 plus 5.,session04-part03.m4a.csv
3202,1:38:50,1:38:52,Delmar,So that's 10 plus the 2d6.,session04-part03.m4a.csv
3203,1:38:55,1:38:57,Delmar,So that's 10 plus 7.,session04-part03.m4a.csv
3204,1:38:57,1:38:58,Delmar,So that's 17.,session04-part03.m4a.csv
3205,1:38:58,1:38:59,DM,17?,session04-part03.m4a.csv
3206,1:38:59,1:39:00,DM,Yep.,session04-part03.m4a.csv
3207,1:39:00,1:39:00,DM,Ooh.,session04-part03.m4a.csv
3208,1:39:01,1:39:01,DM,Is that a hit?,session04-part03.m4a.csv
3209,1:39:01,1:39:01,DM,"Or no,",session04-part03.m4a.csv
3210,1:39:01,1:39:02,DM,damage?,session04-part03.m4a.csv
3211,1:39:02,1:39:02,Delmar,That's damage.,session04-part03.m4a.csv
3212,1:39:03,1:39:03,Delmar,17 damage.,session04-part03.m4a.csv
3213,1:39:03,1:39:04,DM,That is a hit.,session04-part03.m4a.csv
3214,1:39:04,1:39:05,DM,That is a very good hit.,session04-part03.m4a.csv
3215,1:39:06,1:39:06,Delmar,Sorry.,session04-part03.m4a.csv
3216,1:39:06,1:39:07,Delmar,I see why you guys like rogues.,session04-part03.m4a.csv
3217,1:39:09,1:39:09,Delmar,That's the best.,session04-part03.m4a.csv
3218,1:39:10,1:39:41,Delmar,uh and a bit of an affinity for monks now fucking fun 15 20 25 30 bonus action um to dash away oh girl um apparently i just love bards now um unless you want to you know give me a shot with my pistol and play music i can't wait i said no you're not doing a freebie no no that's my turn It's going to be so much fun.,session04-part03.m4a.csv
3219,1:39:44,1:39:44,Speaker 1,Crinklin.,session04-part03.m4a.csv
3220,1:39:45,1:39:46,Perrin,Doing ballet kicks.,session04-part03.m4a.csv
3221,1:39:47,1:39:47,Perrin,"Alright,",session04-part03.m4a.csv
3222,1:39:47,1:39:48,Crissdalyn,I'm going to take...,session04-part03.m4a.csv
3223,1:39:49,1:39:50,Crissdalyn,"I'm going to stay right where I am,",session04-part03.m4a.csv
3224,1:39:50,1:39:51,Crissdalyn,actually.,session04-part03.m4a.csv
3225,1:39:51,1:39:52,Crissdalyn,I'm within 15 feet.,session04-part03.m4a.csv
3226,1:39:53,1:39:55,Crissdalyn,But I'm no longer at advantage.,session04-part03.m4a.csv
3227,1:39:56,1:39:56,Crissdalyn,He's a ballet.,session04-part03.m4a.csv
3228,1:39:57,1:39:58,Crissdalyn,"Alright,",session04-part03.m4a.csv
